insignificant,несущественный,,0,
October,октябрь,,0,
endure,терпеть / выносить,,0,
badly,плохо. в значительной степени,,0,
at best,в лучшем случае,,0,
ultimate,конечный,,0,
edge case,крайний случай,,0,
hate,ненавидеть,,0,
misery,страдание,,0,
team up,объединяться. работать сообща. подыграть (помочь в игре). играть в паре,,0,
namely,а именно,,0,
irritated,раздраженный,,0,
grade,класс,,0,
impeded,затрудненный,,0,
I'm just being given the runaround,меня просто отправили от Понтия к Пилату,,0,
put your ideas into practice,воплотить свои идеи в жизнь,,0,
pregnant,беременная,,0,
retroactively,задним числом,,0,
pick up,собирать,,0,
touch upon,затрагивать / касаться,,0,
at present,В настоящее время,,0,
hold down,удержать / не потерять,,0,
keen,заядлый,,0,
conceivable,мыслимый / постижимый,,0,
lodging,снимаемая или сдаваемая квартира,,0,
разногласия,dispute,,0,
enqueue,ставить в очередь,,0,
struggled,бороться /делать усилия. стараться изо всех сил,,0,
to be on the same wavelength,быть на одной волне,,0,
worth,ценность / стоимость / стоящий,,0,
past,прошлое,,0,
add it up,подвести итог,,0,
You are so far off,Ты так далек от этого,,0,
get along,ладить,,0,
lunch,обед,,0,
come up,подниматься / подходить / появляться. приезжать,,0,
last,длиться. прошлый,,0,
decline,отклонить / снижение / спад / ухудшение,,0,
think big,думать масштабно!,,0,
thighs,бедра,,0,
determinated,решительный / определенный,,0,
sloppy,неряшливый. небрежный,,0,
conventional,общепринятый,,0,
contend,бороться / состязаться,,0,
tears,слезы,,0,
waking hour,час бодрствования / час пробуждения,,0,
heeded,обращать внимание,,0,
tendency,склонность,,0,
brag,хвастаться,,0,
make it,добраться / добиться / достичь успеха,,0,
far from it,отнюдь нет,,0,
piece of crap,кусок дерьма,,0,
splinter,заноза,,0,
extension lead,удлинитель,,0,
hopeless,безнадёжный,,0,
step in,вмешиваться,,0,
every week,каждую неделю,,0,
obsessed,одержимый,,0,
seep,просачиваться / проникать,,0,
honeymoon,медовый месяц,,0,
take up,начинать (заниматься чем-либо),,0,
purchase,покупка / приобретение,,0,
cancel,отменить,,0,
deliberate,умышленный,,0,
ditch,ров,,0,
resilient,жизнерадостный,,0,
papa,папа,,0,
rob,грабить,,0,
atrocious,отвратительный,,0,
Are you nuts,Ты что / ненормальный?,,0,
consent,соглашаться,,0,
rain-soaked,пропитанный дождем,,0,
as long,до тех пор,,0,
on weekdays ,в будние дни,,0,
wiping,протирать / вытирать,,0,
meltdown,Расплавление. кризис,,0,
map out,наметить / планировать,,0,
complaining,жаловаться,,0,
do know where this goes,знаешь / куда это ведет?,,0,
jaw,челюсть,,0,
trust,доверять,,0,
Hence,следовательно,,0,
resort,курорт / обращение за помощью / прибежище / прибегать к,,0,
envy,зависть / завидовать,,0,
smirk,ухмыляться,,0,
accuse,обвинять / предъявлять обвинение,,0,
take away,убирать / забрать / забирать,,0,
so do i,я тоже,,0,
surmise,предполагать,,0,
invite over,приглашать к себе куда-либо,,0,
span,промежуток времени. охватывать,,0,
denunciation,расторжение,,0,
volatile,летучий / непостоянный / изменчивый,,0,
attaboy,Молодец,,0,
accusing,обвинение,,0,
useful,полезный,,0,
subsequent,последующий,,0,
hardware,оборудование,,0,
get away with it,все сойдет с рук. удирать с добычей. избегать наказания.  проворачивать дела,,0,
anytime,В любое время,,0,
skiff,маленькая лодка,,0,
conversion,превращение,,0,
leisure,досуг,,0,
beside,рядом / возле,,0,
apparent,очевидный,,0,
approximately,приблизительно,,0,
isle,остров,,0,
looked up,посмотрел. взглянул,,0,
malevolence,недоброжелательность,,0,
inaction,бездействие,,0,
I must take my leave,я вынужден откланяться,,0,
how come,почему / как это вышло?,,0,
relative to which,относительно которого,,0,
to win hands down,победить без особых трудностей,,0,
reconcile,согласовывать,,0,
furnish,снабжать,,0,
apologize,извиняться,,0,
please look into,пожалуйста / посмотрите,,0,
whims,прихоть,,0,
delirium,бред,,0,
disregarding,игнорировать / пренебрегать,,0,
не говоря уже о,not to mention / let alone / apart from,,0,
inspiration,вдохновение,,0,
jealous,ревнивый,,0,
Whenever,всякий раз когда,,0,
taking a toll,негативно сказываются,,0,
linger,задерживаться,,0,
hit the panic button,начать паниковать,,0,
evade,уклоняться,,0,
custody,опека,,0,
thrills,ощущения,,0,
tip off,проинформировать / намекнуть / дать знать,,0,
tidily,опрятно,,0,
chores,домашняя работа,,0,
demolish,сносить / разрушать / уничтожать,,0,
worldwide,во всем мире,,0,
picky,требовательный,,0,
satisfactory,удовлетворительный,,0,
the time drags on,время тянется,,0,
associate,коллега,,0,
implications,последствия,,0,
i am hooked on,я подсел на,,0,
evident,очевидный / явный,,0,
Are you kidding,Ты шутишь,,0,
namely,а именно,,0,
youngster,юноша. девушка,,0,
dwelling place,местожительство,,0,
anxiety,беспокойство,,0,
bun,сдобная булка,,0,
adjourn,переносить заседание,,0,
uniquely,однозначно,,0,
stumble,спотыкаться,,0,
overwhelm,ошеломлять,,0,
as cold as charity,бессердечный / бесчувственный / черствый,,0,
astonishment,удивление / изумление,,0,
consequences,последствия,,0,
imminent,неизбежный,,0,
Step away,отойти. отойти / отстранится / отойди!,,0,
tenant,арендатор,,0,
beholden,обязанный,,0,
mishaps,неудачи,,0,
i'll be downstairs,я буду внизу,,0,
boxed,пьяный,,0,
mom,мама,,0,
brief,короткий,,0,
thrive,процветать,,0,
deviations,отклонение,,0,
is aware of,знает о / осведомлён о,,0,
in every way,во всех отношениях,,0,
ascribe to,приписывать,,0,
mercy,милосердие,,0,
suspend,приостанавливать,,0,
circuit,схема / цепь / контур,,0,
quiet,тишина,,0,
outstanding,неуплаченный / просроченный,,0,
affected,находящийся под влиянием,,0,
update,обновлять,,0,
revulsion,антипатия,,0,
surge,всплеск,,0,
excuse,отговорка,,0,
go back to the previous state,вернуться к предыдущему состоянию,,0,
мошенничество,fraud,,0,
amusement,развлечения,,0,
deteriorate,ухудшаться / ухудшать,,0,
decent,приличный / порядочный / благопристойный,,0,
dawn on,осенить,,0,
cut through complexity,разрезать сложности,,0,
gain,извлекать выгоду,,0,
face off,противостояние. столкновение / встретить (противника) лицом к лицу,,0,
mold,форма,,0,
comes in handy,очень удобно / пригодиться,,0,
Yield to,поддаться / согласится (agree),,0,
Let's go to the bar. OK. Coming along / Tom?,Пошли в бар. — Хорошо. Том / а ты идешь (с нами)?,,0,
far,Гораздо,,0,
lips,губы,,0,
металлургия,metallurgy / metallurgical engineering,,0,
tailored to,приспособленный к чему-либо,,0,
empirical findings,эмпирические результаты,,0,
unquestionably,несомненно,,0,
amusing,забавный,,0,
family tree,генеалогическое древо,,0,
tampering,подделка,,0,
entitle,давать право,,0,
emotional,взволнованный,,0,
ado,суета / суматоха / трудности / хлопоты,,0,
backward,назад / обратно / в обратном направлении,,0,
underline,подчёркивать,,0,
durability,долговечность,,0,
take back,отдать назад / взять обратно,,0,
unfazed,невозмутимый,,0,
perfected,усовершенствовал,,0,
grandmother,бабушка,,0,
amid,посреди,,0,
contingency,непредвиденное обстоятельство,,0,
lose one's temper,выйти из себя. выходить из себя. рассердиться. потерять самообладание,,0,
the time or place for questioning of roles,время или место для допроса ролей,,0,
spurred,побуждать,,0,
believe me it is better this way,поверьте это лучше,,0,
do me one favour,сделай одолжение,,0,
thrilled,потрясённый,,0,
all the best,всего наилучшего,,0,
as a whole,в целом,,0,
i have a crush on,я тащусь от,,0,
cuppa,разг. чашка чаю,,0,
fib,Выдумывать,,0,
disband,распускать,,0,
get in line,занимайте очередь / вставайте в очередь,,0,
eavesdrop,подслушивать,,0,
bored,скучающий,,0,
commonly,обычно,,0,
teller,кассир в банке,,0,
outlook,перспектива / кругозор / точка зрения,,0,
conform,соответствовать / согласовать / подчиняться,,0,
slightly,слегка,,0,
insidiously,вероломно,,0,
tough,жёсткий,,0,
tin,банка / олово,,0,
scold,бранить,,0,
foremost,прежде всего / в первую очередь,,0,
All the way,полностью от начала до конца / всё это время,,0,
hull,корпус / остов,,0,
stipulate,обусловливать,,0,
as you no doubt have guessed,как вы несомненно догадались,,0,
flawless,безупречный,,0,
easternmost,самый восточный,,0,
bare minimum,необходимый минимум. необходимый (абсолютный) минимум,,0,
envious,завистливый,,0,
get you down,расстраивать,,0,
settle,селиться. униматься,,0,
December,декабрь,,0,
eager,интенсивный,,0,
hazard,риск,,0,
sinister,зловещий / гибельный,,0,
third,третье число,,0,
Henceforth,С этого времени. С этого времени. отныне,,0,
give birth (to),родить,,0,
compel,принуждать / вынуждать,,0,
concern,беспокойство,,0,
at best,в лучшем случае.,,0,
in summer,летом,,0,
inexplicable,необъяснимый,,0,
feats,подвиги,,0,
complement,дополнять,,0,
endure,терпеть / вынести,,0,
He is descended from,он происходит от,,0,
conduct a conference,проводить конференцию,,0,
enthusiastic,восторженный,,0,
hope,надеяться,,0,
dad,папа,,0,
meadow,луг,,0,
steadily,неуклонно,,0,
imposing,производящий сильное впечатление,,0,
vague,неопределенный / расплывчатый / неясный / смутный / рассеянный,,0,
table for two,столик на двоих,,0,
bring out,производить / выпускать,,0,
clarify,прояснять,,0,
vices,пороки,,0,
laced,пронизан,,0,
proceeds,направляться. выручка,,0,
till you get yourself sorted,пока не определишься,,0,
make a living,зарабатывать на жизнь,,0,
the day after tomorrow,послезавтра,,0,
do you want to be approached,вы хотите / чтобы к вам подошли,,0,
besides,кроме того,,0,
no longer the case,уже не так,,0,
frank,откровенный / искренний,,0,
around the clock,круглосуточно,,0,
attain,достигать / добиваться,,0,
insist,настаивать,,0,
notions,идеи,,0,
by much,намного,,0,
not on my watch,разг. не в мою смену,,0,
manifested,проявляться,,0,
smear,мазать,,0,
sought,искать / добиваться / стремиться (пр.вр от seek),,0,
causal,причинно-следственный,,0,
get on well,хорошо ладить,,0,
electronic,электронный,,0,
clarification,прояснение,,0,
shallow,Мелкий,,0,
mankind flourished... and the great war receded from memory.,человечество процветало ... и великая война отступила из памяти.,,0,
torn,порванный / разорванный / продранный,,0,
obligated,обязан,,0,
shaking,рукопожатие,,0,
Twofold,вдвойне,,0,
prematurely,преждевременно,,0,
way out there,безумная идея,,0,
mere,всего лишь,,0,
set it up,планировать,,0,
it's one-way train,это поезд в один конец.,,0,
crave,жаждать / страстно желать,,0,
held by,принадлежащий,,0,
parish,церковный приход,,0,
Doesn’t he understand?,Неужели он не понимает?,,0,
thunderstruck,ошеломленный,,0,
bribe,взятка / подкуп / подкупать,,0,
get a haircut,постричься,,0,
bargain,сделка,,0,
tense,напряженный / натянутый / тугой,,0,
reconciliation,примирение / согласование / улаживание,,0,
tied,связанный,,0,
Fall back,1)отступать. 2) отставать / терять темп. 3)(up)on) обратиться за помощью к ( кому-л.) . прибегнуть к (чему-л.),,0,
awe,страх,,0,
magnify,увеличивать,,0,
abuse,злоупотреблять / злоупотребление,,0,
by lunchtime,к обеду,,0,
gloves,перчатки,,0,
call on,навещать,,0,
Throughout,на всём протяжении,,0,
push out,вытолкнуть,,0,
dedication,преданность,,0,
chatty,болтливый,I am not very chatty,0,
layoff,приостановка производства / увольнение работников / сокращение производства / период временного увольнения,,0,
slope,наклон / склон / крутизна,,0,
boil it down into,отварить его до,,0,
for now,на данный момент,,0,
embarrassing,неловкий,,0,
turn to,приняться за работу. обратиться к кому-л.. превратиться. окончиться чем-л. / быть результатом чего-л.,,0,
markedly,явно / нарочито,,0,
stress,ударение. подчёркивать,,0,
substantial,существенный / значительный,,0,
meaning,смысл,,0,
venue,место встречи,,0,
come true,сбываются,,0,
fickle,переменчивый,,0,
deception,обман,,0,
lent,одолжил v2 ot lend,,0,
thou,ты,,0,
manifest,проявляться,,0,
flyover,эстакада,,0,
cross it out,вычеркнуть / зачеркнуть,,0,
a chore,рутинная работа,,0,
alike,одинаково,,0,
frightened,испуганный,,0,
hickeys,засос,,0,
not the other way around,а не наоборот,,0,
rise and shine,Проснись и пой,,0,
dizzy,чувствующий головокружение,,0,
rich in,богат(чем-то),,0,
alleviates,облегчает,,0,
alleged,утверждаемый,,0,
here me out,Выслушайте меня!,,0,
contempt,презрение,,0,
take out,вынимать / вытаскивать,,0,
institutions,институты (общественные),,0,
bother,беспокоиться,,0,
assault,нападение / штурм,,0,
moderate,умеренный / обуздывать,,0,
diminish,уменьшить / уменьшать / убавлять,,0,
nothing like,нет ничего лучше,,0,
appeal,Обращение. привлекать. Призыв,,0,
you are after me,ты преследуешь меня.,,0,
gotcha,Попался,,0,
inquired,спрашивать / исследовать / узнавать / наводить справки,,0,
take advantage,использовать в своих интересах / с выгодой для себя,,0,
ensure,обеспечивать,,0,
tricky,хитрый,,0,
excuses,оправдания,,0,
sorrows,печаль,,0,
cast doubt on,подвергать сомнению,,0,
interchange,обмен,,0,
ruminating,размышлять,,0,
face a question,столкнуться с вопросом,,0,
rub,тереть,,0,
напротив,opposite,,0,
how's that,Как это можно объяснить? / Что ты об этом думаешь?,,0,
it only gives out,это только дает,,0,
reconcile,согласовать / примирять / примиряться / согласовывать,,0,
cross off,вычеркнуть,,0,
controversial,спорный / дискуссионный,,0,
from day one,с первого дня,,0,
hardly ever,практически никогда / изредка,,0,
witty remark,остроумное замечание,,0,
pants,штаны,,0,
crucial,ключевой,,0,
latency,время ожидания,,0,
allegedly,будто бы / якобы. якобы,,0,
burst out,воскликнуть,,0,
property,свойство,,0,
bewildered,озадаченный,,0,
top notch,наивысшая точка,,0,
in a timely,своевременно,,0,
openings,отверстия,,0,
reckless,безрассудный,,0,
tempered,сдержанный,,0,
sly fox,хитрая лиса,,0,
sigh,вздох,,0,
short circuit,короткое замыкание,,0,
give up on,разг. разочароваться в / перестать верить в,,0,
they've had to face,им пришлось столкнуться лицом к лицу,,0,
hang up,повесить телефонную трубку,,0,
ladylike,воспитанная,,0,
grandpa,дедушка,,0,
at noon ,в полдень,,0,
circumventa,обход,,0,
cut corners,экономить,,0,
whereby,посредством чего,,0,
at the latest,самое позднее,,0,
безрассудно,blindly / rashly,,0,
unanimous,единодушный / единогласный,,0,
tramp,бродяга,,0,
keen insight,проницательный взгляд,,0,
sufficient,достаточный,,0,
all the rest,все остальные,,0,
August,август,,0,
going dutch,платить каждому за себя,,0,
respectively,соответственно / в указанном порядке,,0,
ruled out,исключить,,0,
realm,сфера,,0,
rehearse,репетировать,,0,
roundtrip,поездка туда и обратно,,0,
nephew,племянник,,0,
grab a bite,перекусить,,0,
software,программное обеспечение,,0,
controversy,спор,,0,
pretending,симулировать,,0,
boil it down,сокращать,,0,
lend,давать взаймы,,0,
big kudos to him,большой респект ему,,0,
fortnight,две недели,,0,
What if I refuse?,А что / если я откажусь?,,0,
harm,вред,,0,
landlord,арендодатель,,0,
real jam,наслаждение / удовольствие / пальчики оближешь,,0,
What remains to be done?,Что остается делать?,,0,
inflict,Причинять боль,,0,
famous for,известный чем-л.,,0,
kinship,родство / сходство / подобие,,0,
мрачный,gloomy / grim,,0,
apprehensive,опасающийся,,0,
great-grandfather,прадед,,0,
for good,навсегда / навечно / окончательно,,0,
bliss,блаженство. счастье,,0,
expansive,экспансивный / обширный,,0,
in moderation,сдержанно / умеренно / в разумных пределах,,0,
To put it in a nutshell,чтобы поставить его в двух словах,,0,
have you heard?,Вы слышали?,,0,
crafty,коварный,,0,
run to completion,выполнить до завершения,,0,
fossil,ископаемый,,0,
yet,ещё. Всё же,,0,
lend,предоставлять / одалживать / на время одалживать,,0,
collar,воротник,,0,
defy,бросать вызов,,0,
nag,ворчать,,0,
exempted,освобожден,,0,
refine,усовершенствовать / совершенствовать / рафинировать,,0,
rescued,спасла,,0,
it's exactly like back then,все точно так же / как тогда.,,0,
shortened,сокращённо,,0,
is thought to be,считается,,0,
facilitate,способствовать,,0,
inevitable,неминуемый,,0,
take over,сменять / перенимать / принимать должность,,0,
higher ups,верхи / шишки (о начальстве),,0,
tall,высокий,,0,
attachment,верность,,0,
crop up,неожиданно обнаруживаться. возникать,,0,
setback,неудача,,0,
look away,отворачиваться / отвести взгляд,,0,
speculative,теоретический,,0,
heritage,наследие,,0,
check it out,зацени!,,0,
masonry,каменная кладка,,0,
making a big deal about,сделать большое дело о,,0,
relatively,относительно,,0,
intermediary,посредник,,0,
choking,задыхаясь,,0,
grow,расти,,0,
deficiencies,дефицит / недостаток / нехватка / неполноценность,,0,
significant,значительный,,0,
errand,поручение,,0,
chest,грудь,,0,
shy away,избегать / уклоняться,,0,
cover up,прятать,,0,
What makes you think I was there?,Почему ты думаешь / что я был там?,,0,
on your own,по своему усмотрению,,0,
eloquently,красноречиво,,0,
decompose,разлагаться. разлагаться / гнить. разделить на составные части / анализировать,,0,
way out,Выход / выход из положения,,0,
sissy,девчонка (о мальчике),,0,
scam,мошенничество,,0,
reluctantly,неохотно,,0,
feel safer in sweden than they do back home,чувствовать себя безопаснее в Швеции / чем они вернуться домой,,0,
twilight,сумерки,,0,
relieved,испытывать облегчение,,0,
healthy,здоровый,,0,
stay out of it,не вмешиваться / держаться в стороне,,0,
without further ado,без дальнейших церемоний,,0,
vexation,досада,,0,
impeccable,безупречный,,0,
seduce,соблазнять,,0,
at first,сначала,,0,
profound,основательный,,0,
indecent,неприличный,,0,
grown-up,взрослый,,0,
so far as,настолько / насколько,,0,
immerse,погружать,,0,
offers,предлагать,,0,
perverse,извращенный,,0,
downright,совершенно,,0,
sacred,неприкосновенный,,0,
What is your point?,В чем заключается твоя идея?,,0,
simmer,закипать / кипятить на медленном огне,,0,
kidney,почка,,0,
reciprocal,взаимный,,0,
at the expense of,за счет,,0,
quagmire,трясина / болото,,0,
give me an edge,дать мне преимущество,,0,
выздороветь,leave one's bed,,0,
remedy,средство,,0,
imply,подразумевать,,0,
get the ball rolling,сдвинуться с мертвой точки. начать,,0,
richer,богаче,,0,
clarity,ясность / прозрачность,,0,
contempt,презрение / неуважение,,0,
subside,спадать / утихать / стихать,,0,
prudent,благоразумный. благоразумный,,0,
afterwards,впоследствии,,0,
cut down on,уменьшать / сокращать,,0,
hut,хижина / хата / лачуга,,0,
something's up,что-то не так / что-то случилось,,0,
erected,воздвигать / устанавливать,,0,
deprivation,лишение,,0,
derived,производный,,0,
simple as that,проще простого,,0,
senior,старший,,0,
elsewhere,где-нибудь в другом месте,,0,
screw it up,облажаться / испортить,,0,
you'd best hurry home,вам лучше поспешить домой,,0,
make up our differences,устранить наши разногласия,,0,
persuasive,убедительный,,0,
at once,сразу,,0,
cease,прекращать,,0,
emphatically,решительно,,0,
Good grooming,хороший уход,,0,
write-down,частичное списание со счета,,0,
piss off,Проваливай,,0,
newlyweds,молодожены,,0,
troubled,беспокойный,,0,
soil,почва,,0,
straddling,колебаться,,0,
understatement,преуменьшение,,0,
loud,громкий,,0,
savor,смаковать,,0,
in most cases,В большинстве случаев,,0,
majority,большинство,,0,
left out,не принимались во внимание,,0,
inherent,присущий,this is actually a real inherent paradox in today's China,0,
get on like a house on fire,жить душа в душу,,0,
nevertheless,тем не менее,,0,
brightly,ярко,,0,
Get laid,трахаться,,0,
unimaginative,лишенный воображения,,0,
yesterday,вчера,,0,
Dos and Don’ts,что можно и чего нельзя,,0,
consistently,последовательно,,0,
data source,источник данных,,0,
double take,повторный взгляд / оценивающий взгляд,,0,
nowadays,в наше время,,0,
How can you be sure?,почему ты так уверен?,,0,
liver,печень,,0,
put,класть,,0,
apt,подходящий / уместный,,0,
circumvent,перехитрить. обойти,,0,
clutch,сцепление,,0,
in vain,тщетно / напрасно,,0,
misery,нищета,,0,
set out to tame,задался целью приручить,,0,
forgetful,забывчивый,,0,
that said,и все-таки. тем не менее. вместе с тем. при этом. с другой стороны,,0,
gist,Суть,,0,
incurred,навлекший на себя,,0,
foresee,предвидеть,,0,
saner,разумнее,,0,
frothy,пенистый. пенистый. пустой / поверхностный / лёгкого содержания. не имеющий глубокого смысла,,0,
underpin,поддерживать / подкреплять / подпирать,,0,
condemn,порицать / приговаривать / выносить приговор,,0,
apparently,вероятно,,0,
slouched,сутулый,,0,
get somebody down,разочаровывать кого-то,,0,
put somebody down,оскорблять / унижать,,0,
go all the way,Идти до конца,,0,
every dog has his day,будет и на нашей улице праздник,,0,
thoroughly,тщательно,,0,
внимательно,attentively / carefully / closely / mindfully / regardfully,,0,
stand for,означать / символизировать,,0,
correlate,согласовать,,0,
associated with,связанные с,,0,
you don't approve of him,вы не одобряете его,,0,
pond,пруд / водоем / запруда,,0,
ruts,колея / борозда,,0,
compatible,совместимый,,0,
laughter,смех,,0,
claimed,утверждал,,0,
Tuesday,вторник,,0,
pathetic,трогательный,,0,
detained,задержанный,,0,
закономерность,regularity,,0,
grumpy,сердитый / сварливый,,0,
mistook,заблуждаться / неправильно понимать,,0,
utter,произносить / вымолвить,,0,
fuss,суетиться / волноваться из-за пустяков,,0,
it will stand you in good stead,это сослужит вам хорошую службу,,0,
undergo,подвергаться,,0,
considerably,изрядно,,0,
unless,если не / пока не / за исключением / кроме,,0,
At the expense of,за счёт,,0,
at most once,не более одного раза,,0,
capacity,емкость,,0,
notice period,отработка при увольнении,,0,
mama,мама,,0,
through,с помощью. через,,0,
offense,обида,,0,
differs,отличаться. отличается,,0,
income and expenses,доходы и расходы,,0,
wipe,вытирать,,0,
"to have ""skin in the game""",to have incurred risk (monetary or otherwise) by being involved in achieving a goal,,0,
horrible,ужасный,,0,
marvelous,чудесный / изумительный,,0,
Monday,понедельник,,0,
Weasely,юркий / пронырливый / скользкий (о человеке),,0,
devote,посвящать,,0,
But supposing... what then?,Но предположим / что ... что тогда?,,0,
put him up to it,внушил ему / чтобы он,,0,
more likely,более вероятно. скорее всего,,0,
right away,сразу / тотчас же / немедленно at once / immediately / right off,,0,
numb,онемелый,,0,
coarser-grained,менее детализированный,,0,
disposal,удаление / распоряжение / передача,,0,
stay out of sight,держись подальше от глаз,,0,
all in all,в итоге / в конечном счёте,,0,
afford,иметь возможность / позволять себе что-л. / предоставлять,,0,
воспринимать,perceive,,0,
unreservedly,безоговорочно,,0,
treat,удовольствие / относиться / обращаться,,0,
prevailing,преобладающий / превалирующий,,0,
charming,очаровательный,,0,
willingly,охотно,,0,
do without,Обходиться без,,0,
is in order,быть уместным,,0,
shivering,дрожащий,,0,
lurk,таиться,,0,
addict,увлекаться,,0,
sort this out,разобраться в этом,,0,
condemn,осуждать / порицать,,0,
withstand,выдержать,,0,
should be taken with grain of salt,следует принимать с недоверием,,0,
household,семья,,0,
conquest,завоевание,,0,
occasions,событие,,0,
at all times,всегда / во все времена,,0,
entitled to,имеющий право на.. подлежащий,,0,
prosper,процветать,,0,
to reinvent the wheel,изобретать велосипед,,0,
get acquainted with,знакомиться с кем-л,,0,
predicament,затруднительное положение. затруднительное положение,,0,
fed up,сыт по горло / надоело,,0,
in store for,предназначенный,,0,
brand new,совершенно новый,,0,
ivory,слоновая кость / цвет слоновой кости,,0,
doomed,обречённый,,0,
overkill,выход за пределы допустимого / перегиб / крайность. излишество. массовое убийство,,0,
abstain,воздерживаться,,0,
unfair,несправедливый,,0,
pressing,неотложный,,0,
one's,чей-либо,,0,
keep ahead,оставаться впереди / продвигаться в делах / учебе,,0,
toes,пальцы ног,,0,
cover-up,укрывательство,,0,
loosely,свободно,,0,
boring,скучный,,0,
relatives,родственники,,0,
suit yourself,как вам будет угодно. поступайте по своему. делайте как вам нравится,,0,
newlywed,новобрачный(-ая),,0,
courtyard,внутренний двор,,0,
acquired,приобретенный,,0,
worried,озабоченный,,0,
take a nap,вздремнуть. I just want to take a nap.,,0,
bear in mind,имейте в виду,,0,
interlocution,беседа,,0,
headstrong,упрямый / своевольный,,0,
pagans,язычник,,0,
breakdown,поломка,,0,
help out,выручить,,0,
byword,притча во языцех,,0,
singly,отдельно / поодиночке,,0,
in parts,кое-где,,0,
perception,восприятие,,0,
уязвимый,vulnerable / defenceless,,0,
fuss,суета,,0,
shifty,изворотливый / хитрый / находчивый,,0,
